chroma_stft_mean,spectral_centroid_mean,spectral_bandwidth_mean,rolloff_mean,zcr_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,label_int,label_str,binary_label,tonnetz_1_mean,tonnetz_2_mean,tonnetz_3_mean,tonnetz_4_mean,tonnetz_5_mean,tonnetz_6_mean,chroma_cqt_mean,chroma_cqt_std
0.4753487,1954.947569394161,2245.6905835474627,4234.631618613693,0.0776711064371837,-34.364033,108.00698,-10.509608,31.347746,-0.6509868,12.254544,-0.17098908,6.475031,0.74716055,5.22499,0.9467944,6.0771527,-2.1162753,14,D minor,minor,0.0460229952789698,0.0456543466018353,0.0109978650187242,0.0298764278166193,0.0063103890076948,-0.0105527215386492,0.4718713164329529,0.2400944381952285
0.336517,1535.9119339985273,1792.7569357689788,3156.49735384442,0.0692999622526781,-136.42603,136.57,-23.005735,35.973747,-4.7279887,6.7271924,-1.2301042,5.77599,2.3015354,6.7744775,-0.6871362,2.0694964,-0.7378643,2,D major,major,0.0698497855010132,-0.0963173607310975,0.0836770952789038,-0.1006801637960122,-0.048867303921095,0.0179558726107163,0.3659122288227081,0.2422422915697097
0.34107545,1434.3710211410958,1698.6033237186757,3044.886001475268,0.0636410521543299,-163.65,147.3493,-28.482447,46.26324,-2.8274395,2.0370693,-3.0190878,6.514238,-1.2406675,0.89559895,-2.164391,-0.563257,-0.30373907,6,F#Gb major,major,-0.0809436825741184,-0.1718964896616501,-0.185767333561117,-0.0386617196137528,0.0396730864603655,0.0131681326847219,0.3353415131568908,0.2528735399246216
0.3637524,2190.979913862218,2362.1454963650267,4564.183637906103,0.0963251399675202,-40.88394,91.361946,-8.400852,24.563215,6.882145,7.080466,-3.3069413,10.996912,-3.2825553,5.4854217,-5.1488886,1.4875177,-4.1794662,2,D major,major,-0.0064492766669069,-0.0074738410658549,0.0031923415051108,-0.0254855523562145,0.0055158832097748,-0.0075002363740277,0.6429846286773682,0.2197997719049453
0.3583608,1920.2258319883365,2300.799543557905,4238.89736114579,0.0756733955573661,-55.363693,113.38686,1.1399873,16.995565,11.677618,11.916789,-4.3770614,5.1481714,-7.2653413,-0.75722593,-2.9200351,-0.8707128,-8.41474,11,B major,major,-0.0932306340398871,-0.0985466769163762,0.0703663352043293,-0.1160018676027185,0.0076040158703503,-0.0081192449488855,0.4371804594993591,0.2748556137084961
0.39865065,1951.0769166711768,2261.0162233893325,4152.199151433788,0.0786620178695103,-61.519745,112.403145,-3.3696373,18.082464,8.985237,8.44477,-0.8639352,1.6919403,0.5991221,2.4089985,-0.87317795,-0.031352803,-1.7191122,14,D minor,minor,0.0637305155652149,-0.0100392966579516,-0.0298756335446046,-0.0363009181963206,-0.0190595700304215,-0.0068185439916152,0.5790438055992126,0.2551779150962829
0.33370164,2049.4075169938155,2475.679967567495,4871.7235902509965,0.0708537591216022,-94.39695,99.93367,16.384634,19.983038,5.482584,5.196032,-4.606072,1.481815,-11.087315,-0.29445666,-3.23364,2.3169596,-6.3635664,13,C#/Db minor,minor,-0.0051209492339592,-0.108645293147356,-0.0821594694912946,0.1285797495787536,0.019870145999439,-0.0212078794930822,0.4033018052577972,0.2693152725696563
0.33247972,1419.735719321419,1998.4006645637087,2917.4371224036686,0.0505842249688386,-123.52852,131.48773,16.166632,22.16551,12.509583,12.301377,0.27358922,6.82703,-0.35261068,6.9091916,-2.5524514,1.7644962,-0.8566095,14,D minor,minor,0.1409369766503584,0.0869185339608412,0.0436938312548896,-0.0873594462167655,-0.0194652015673636,-0.032987962322013,0.3966622352600097,0.2710072696208954
0.34017625,1906.756028504924,2388.0528262586804,4374.309913945583,0.0685399978415195,-80.456665,102.57182,18.418825,23.210768,10.839904,3.2104542,-4.8336997,-1.9061252,-8.547475,-0.043556634,-4.706074,0.7135534,-5.2645364,23,B minor,minor,0.0036269682789448,-0.0746319730629742,0.0119072834899715,-0.0045875305155971,0.0010814057325132,0.0113401899551808,0.5949704647064209,0.2096178829669952
0.33632514,1850.028466222152,2221.3469659921,4005.410025250893,0.071002396045365,-88.5953,110.64762,-0.51770794,13.903892,-3.784323,5.9914465,2.0869896,-0.69500285,-3.6283286,-0.17466557,-3.314829,2.5971928,-9.318185,21,A minor,minor,0.0700453556262283,-0.0444350184787282,0.0387038322556468,0.086011650609743,0.0113489539034876,0.0035916113142467,0.4289887845516205,0.2807683944702148
0.35897723,1806.1383031620264,2290.6720647724183,4024.0366471858174,0.0628779200988954,-95.42824,111.45309,12.393589,25.636309,10.449513,5.229028,1.1487467,2.8434045,-5.0223575,0.8515704,-0.5923194,3.2798316,-2.4231353,12,C minor,minor,-0.0482335818060796,0.1445376679611449,0.0021264209717287,0.0735423020376869,0.0147968402254029,0.033307374320568,0.4059523940086365,0.2509444653987884
0.4666156,2482.293379848046,2596.074756727832,5272.142704335186,0.1057810147145476,30.072975,87.443146,-7.169372,26.115139,0.73988664,9.511583,9.967676,4.2675533,4.6888514,5.7515273,-3.1870975,5.4754972,-4.8572335,16,E minor,minor,0.0346104032578912,0.0278640090011731,0.0264662288772692,0.0474294684844621,0.0100238506828071,0.0180605471423008,0.5851365923881531,0.2152940481901168
0.41719452,2009.76919346743,2296.169746200755,4394.002241613885,0.0803270397437277,-25.90977,106.20122,-1.2122253,27.83289,-2.0508518,9.772242,5.7930837,6.7044625,4.883631,7.07468,-1.0660332,2.0363503,-4.7237997,2,D major,major,0.0655985227719132,-0.013780000532119,-0.0348152376455406,-0.122794196124646,-0.024487330251549,0.005246333794983,0.489122599363327,0.2696709334850311
0.43385372,2387.3845491651423,2496.270764278434,4999.182585126823,0.1038508308295471,2.3771057,86.76722,-5.420727,33.29776,1.7234176,9.199054,11.662385,4.4563494,4.9838953,6.5949907,-2.0281465,5.3946023,-3.9841006,20,G#/Ab minor,minor,-0.0400257292548553,-0.0553791877107549,0.0345584520293586,0.0116762084646032,-0.0011588269829516,0.0049071965078471,0.637566328048706,0.1970561891794204
0.44386843,2185.7611268419964,2518.412372119297,4785.276357002083,0.0865093111840822,-17.106953,97.9642,-2.2437854,22.26249,4.7757425,7.4926815,9.959998,3.8433867,4.229199,5.2925043,-3.644682,3.5726392,-5.743809,2,D major,major,0.0683974932712584,-0.0091219979819948,-0.0017366574985518,-0.0463984922385717,-0.0042070699234533,0.0097048786343849,0.5478994846343994,0.2365017533302307
0.4341672,2569.7958434320294,2570.901494710747,5389.316819034115,0.1206298869652577,11.758942,83.12308,-8.83146,27.607962,-2.0272555,10.311824,7.7478805,4.192039,3.7089076,5.577249,-4.5477757,3.8174574,-6.9169946,16,E minor,minor,0.0448156054405821,0.0023855696460156,0.0545738883586313,0.0127031301168123,0.007617222894315,-0.0143791668535579,0.6188217997550964,0.2040211856365203
0.4146772,2274.4694915765226,2449.4459755637336,4823.181662458482,0.1009108677243064,-8.017506,95.6152,-6.615312,24.083668,-0.8006593,5.3650007,9.622178,1.001093,3.7077122,5.3821583,-2.3547876,1.6792545,-4.487555,0,C major,major,0.0456204426692153,0.0475985554469251,0.0460722236915689,0.0524890035971957,0.0027308599290888,-0.004309171829338,0.5539925694465637,0.2369469106197357
0.43417123,2523.0410164929704,2589.404066576373,5390.120016472901,0.1115000253104751,8.224055,84.377495,-5.0536656,21.738453,-0.45573953,10.301957,5.3714676,4.148233,2.0886433,2.7461421,-2.1640098,3.4167848,-4.7185535,4,E major,major,0.0084454030404576,-0.0514840994133198,0.0444145841487684,0.0164559917920506,0.0012266230003371,-0.0014586462020984,0.5814542174339294,0.2318788021802902
0.43613,2270.251659166983,2500.716270194731,4920.229218940085,0.0933957023857799,-14.899232,93.03533,6.487753,28.41742,0.27128756,9.637757,6.970524,8.356581,6.906615,5.4127607,-3.78732,1.6907407,-6.398184,11,B major,major,0.0208567475666417,-0.0315372564857071,0.0543046200270923,0.0096053724387309,-0.0020349353727115,0.0004509509864938,0.597287118434906,0.2033190280199051
0.321936,1450.607066840893,1791.2097335760468,3051.6204012103462,0.0596185935042756,-98.02433,138.07788,-17.216404,46.452187,14.536596,1.8553221,5.118144,6.491722,-2.7617214,-1.1092694,-4.0185423,-4.1621675,-1.9120349,15,D#/Eb minor,minor,0.0036434550589374,-0.3300272670654252,0.307526085627574,-0.10039510419108,-0.0655085331846024,0.0299513980158463,0.2224049866199493,0.2865022122859955
0.39135018,2559.2775240088185,2703.059699965551,5735.01427734375,0.1059342633928571,7.716868,86.44431,9.545304,23.214495,-6.949719,7.4245157,4.3555136,-0.15275402,0.651415,2.6365175,-7.8330903,0.504766,-6.8681154,13,C#/Db minor,minor,0.0296490540911635,-0.079164666734427,0.0069539305047509,0.0576730028708,0.0075833231586938,-0.0005125921140031,0.5457010865211487,0.2298914939165115
0.43013677,2625.51755206445,2741.375208020013,5747.101603042873,0.1123344437369072,-0.2643704,78.8764,1.0505139,22.376657,2.5362563,14.778655,9.222133,6.00795,5.7903843,4.5858903,-2.1286433,2.5085485,-4.2038784,13,C#/Db minor,minor,0.010700639400542,-0.0367186453662012,0.0044920524874543,0.0047331612173226,-0.0061487221129268,-0.0040278406104655,0.6591822504997253,0.1905917078256607
0.39487392,2555.943598420729,2688.5725994160707,5579.255137089153,0.111083108421963,3.9695778,85.14959,0.54606766,17.137283,-3.959795,6.3585596,7.461527,6.818772,4.1927953,6.6410537,-2.398342,3.543139,-5.608748,23,B minor,minor,0.0394867081454245,-0.0246949922710347,0.0453638043514035,-0.0312066461610762,-0.0017782404352624,0.0071041724258063,0.634351372718811,0.2017850577831268
0.28900847,3052.7012512138103,2993.3467422625927,6837.3239224793015,0.0978601716892465,-29.821423,62.280506,4.511665,13.284473,3.279578,6.110307,-1.002589,1.0273525,-3.3135862,-0.77479047,-0.97323513,2.525443,3.7879786,12,C minor,minor,-0.0411908549135524,0.1992885352079694,0.0260453278667093,0.0964582376396101,-0.007625843667371,0.0388486793846499,0.3658379316329956,0.267294317483902
0.41889292,1637.5879482258802,2238.708277184424,3482.4937918080404,0.049784585477549,-147.68758,120.719734,29.236835,25.696703,4.0545025,-0.7732818,-4.331076,1.7925543,-1.9007301,-2.3672657,-5.7019076,-1.7075382,-2.2504551,21,A minor,minor,0.151104365490101,0.0252439876972031,-0.0067696468020423,0.0510294820664548,0.0231670663422388,0.0548330568830083,0.3919230103492737,0.2960828244686126
0.36462465,2316.142979611479,2435.5297423984084,4944.773069148831,0.1061786512423985,-115.80014,94.30974,5.1667047,24.43933,-1.1693152,16.127205,0.92024094,4.1558065,-0.38118285,2.942807,-2.2390733,-1.0215266,-3.5026734,9,A major,major,0.0362272780486427,-0.019661557642577,-0.0290043110870166,0.0081076551965513,-0.0030415822165232,-0.002383730906955,0.5900896787643433,0.235725998878479
0.40012032,2408.645919622046,2570.1733151696108,5199.632057970732,0.1128963982128505,-65.62625,91.652405,-4.204389,20.262493,5.632606,-3.8670437,-3.3928761,2.3989465,-4.798263,3.0688195,1.6005533,0.63823694,-1.2643715,21,A minor,minor,-0.013934650432145,-0.0074560759190965,-0.0224426757603083,-0.039591484553524,0.0092039466423732,0.0169274714155366,0.5203320980072021,0.2488460838794708
0.3155148,1423.199497078601,1729.669292953066,2808.571083938019,0.0725084908400909,-193.18451,136.65404,-7.345875,26.915606,6.3783746,11.706914,4.997308,3.48326,-0.6775987,5.644202,-2.694538,-2.0307062,-4.5746384,18,F#Gb minor,minor,0.1126221767134989,-0.1518406508410545,-0.1114549593846059,0.0317190191358283,-0.0032239180686939,0.0358495440242419,0.3420839309692383,0.2999293506145477
0.40374106,1305.717392549345,1972.419600521851,2804.0605450966605,0.0337038292224895,-233.2949,125.625275,34.83585,10.513604,14.8319845,5.6962514,-1.5664148,-1.8785133,-1.4660146,-0.77240586,2.3713677,3.41319,0.52997094,21,A minor,minor,0.0077500671166432,0.0029511712579355,0.0132398956205378,0.0326640306485117,0.0012366242941672,-0.0082094159972583,0.6896050572395325,0.2099446356296539
0.26433545,1272.12030850366,1752.075584645483,2488.9890359833835,0.044656258744568,-185.55511,123.85293,10.714862,6.711567,6.1867895,1.3237144,-9.539547,-1.5539883,1.7237787,5.5686593,0.19167925,2.5034242,0.23505425,9,A major,major,0.2724225054245323,-0.2279694539385515,-0.5115973157455804,0.1079492893968441,0.1397833164718503,0.0488789301368748,0.2419329285621643,0.3059181869029999
0.2714725,446.94248905107526,738.3235467037451,606.6811585260598,0.0243681800637723,-258.1931,209.50385,40.490063,22.168919,8.925186,1.1132913,3.230668,-10.22232,-6.152868,1.0745931,-3.5079174,-9.740195,-12.604788,19,G minor,minor,0.0200399998503078,0.1001235716864594,0.029910916882803,-0.0951844136089696,0.0306740963102887,0.0210009196032956,0.4438363313674927,0.2664518356323242
0.39891845,2306.468545595052,2582.660508542269,5084.357193713536,0.0884485203820748,-69.54175,88.27932,15.732881,34.334713,5.4299455,4.7571807,4.461339,4.451013,-6.305148,11.155697,-1.3843977,3.6288047,2.839243,12,C minor,minor,-0.0192172248142305,0.0593675325623411,0.0139344298041242,-0.0413368852997585,-0.0015397288565201,-0.0071457660957624,0.5570393800735474,0.219630941748619
0.28051394,1868.0907480704448,1668.7836828188297,3430.850851747411,0.1050930749554316,-179.28593,108.52549,-51.93117,0.5704204,-15.376926,-27.548794,-20.086105,-24.37875,-24.820555,-15.564335,-17.994953,-10.518087,-18.004704,10,A#/Bb major,major,-0.0438686831416847,0.1549314538867722,0.0113904587967715,-0.2017372382010057,-0.0457157855275879,-0.0165634480355386,0.3497685492038727,0.2909679710865021
0.335464,1075.9327097668593,1265.2087289560577,2150.983567299876,0.042078548899356,-170.92406,146.6294,-30.21408,35.214943,7.598492,12.367241,14.645652,1.6003267,-7.316962,-8.210514,-8.379801,-8.6921425,-7.1772227,0,C major,major,0.3301836386511899,-0.0903477704946758,0.1935750785510304,0.3609235626213017,0.1290475574216621,-0.0733464120379942,0.2641749978065491,0.304846316576004
0.27909645,1745.3293469971277,1222.0181381108955,3095.709072825208,0.1143987913008317,-155.5631,140.04088,-114.22193,11.465317,-36.793953,-45.009148,-8.037726,-25.68434,-14.203363,4.633194,-2.2549713,4.9108825,13.339651,21,A minor,minor,0.1587530755714255,0.0812143399935214,-0.0104720364095596,0.2370391808257385,0.0174486456949195,0.0277318026821415,0.3466902673244476,0.298230230808258
0.25561896,1571.5738441664305,1415.182478731484,2888.970685261052,0.0829087866806402,-161.23425,127.61035,-57.387142,17.21477,-20.248959,-27.497507,-11.427277,-25.281431,-22.864008,-14.719485,-25.742338,-22.640728,-13.42068,10,A#/Bb major,major,0.1142678567916826,0.2679609409895508,0.0190348962013597,-0.190328383895879,-0.0282468451894558,-0.0789614425046402,0.278086245059967,0.2877403199672699
0.2635444,1563.2640101937918,1455.917411920237,2962.523770429937,0.0880053595003684,-220.39958,119.39996,-57.68787,13.643704,-26.936256,-29.231453,-21.09682,-37.315502,-24.152443,-16.251604,-19.654285,-13.803643,-8.498785,7,G major,major,0.1900395095515122,0.0710381308420702,0.1824804428846383,0.235526576989089,0.0288624001128069,-0.0871779913764348,0.2988588511943817,0.2936164438724518
0.33087775,1430.366065028253,2004.438765052421,2893.134741627732,0.0511577124019227,-190.24802,122.181366,12.678118,24.797644,9.099344,4.0642643,4.349791,3.6477954,9.274443,6.701362,-1.0768245,9.340757,-2.6608176,16,E minor,minor,0.1768500285969271,0.0193468233947138,0.0686367537146181,0.0282573817577124,0.035204665269593,-0.0429029197942512,0.4230453372001648,0.3042928576469421
0.32695594,1014.0943614051504,1256.0317584670408,1858.7351137679264,0.050790878491933,-224.02798,162.83566,9.106668,5.415975,1.2940899,2.744434,9.681954,0.83462703,-1.5704596,-6.23673,-7.752886,0.1676726,2.3871412,4,E major,major,0.2193747303251919,-0.3023142928631313,-0.0822356046128157,0.1681996124317503,0.0571956093655367,-0.0316873718258045,0.3201789557933807,0.2985368072986603
0.44155604,1934.2122976050632,2079.6451499904733,3789.568858045213,0.101044704651233,-30.782661,113.336136,-22.536053,31.309464,3.6430912,4.770496,9.912362,2.0863676,-6.124411,5.476834,-2.4577615,4.011027,-0.7929902,7,G major,major,0.1477577902984617,0.0465840146470582,0.0601745213026538,-0.0666777440965065,-0.0167288391349614,-0.0207708592858674,0.4467557668685913,0.2543823719024658
0.3533203,1856.8132835332465,1966.2933280842408,3627.560026653415,0.0906241411991025,-101.645454,112.043976,-26.914682,34.957397,5.29405,8.51473,-7.694946,-1.6309264,-10.502559,4.626601,-11.956461,-2.7890546,-8.680856,19,G minor,minor,0.1806814414266924,0.252829468343733,0.0008440468211276,-0.0803887542257623,0.010363366356469,-0.0271659994168429,0.3358000218868255,0.2886136174201965
0.30082756,771.3644460293126,1062.4258222127385,1530.246512410886,0.0369128995530946,-249.32906,187.54626,-21.424387,39.298985,28.920267,-6.691219,-1.0348464,0.27619094,-3.7406743,-2.3882365,-5.615823,-7.6458316,-7.216236,3,D#/Eb major,major,0.1865557329124916,0.3000517976120498,0.2784382929046575,-0.2819295577508611,0.0143643362954673,-0.0629325902150872,0.2362150847911834,0.2883126735687256
0.28292033,561.9772073792686,837.5729616380703,929.1342448364162,0.0256666017159269,-324.4326,172.65558,24.706272,24.5729,30.499994,11.769181,4.0946875,-1.2546631,-1.5471517,0.67308265,2.1318543,-2.884566,-9.091059,5,F major,major,0.1237200015579823,-0.1984602330297784,-0.0132388449827437,0.1549652149832047,-0.0372819013665641,-0.0590872071159592,0.3137266635894775,0.2931216359138489
0.30360338,1189.254463718205,1789.310421674193,2367.8784795467177,0.0372530331954366,-225.28885,138.16167,0.7252097,36.880352,13.913938,14.509042,16.864202,-1.1015158,8.77109,3.7439065,-6.4487267,-8.142479,-3.0513759,19,G minor,minor,0.1214377523638937,0.2114991850960332,0.0626440872321512,-0.1900553745174384,-0.0151626569565551,0.0124605030424335,0.2412677854299545,0.2778383493423462
0.27723247,747.857779873441,1001.861560038254,1324.9819657894432,0.0365911288445114,-260.71622,179.75565,-15.337505,29.9114,21.11505,2.4104328,3.6975322,-1.9329089,-11.000409,-7.547556,-5.5879474,-8.686946,-7.364056,12,C minor,minor,-0.0488807657397869,0.2911987329049581,0.0626094481473686,0.2485327972397519,0.0572673981159832,0.1034819221669054,0.2730320394039154,0.2980832755565643
0.30843008,795.122551036952,941.0427815829064,1476.582191298605,0.0444033795881191,-243.05116,207.73238,-28.665707,21.551046,19.148836,-9.066762,-8.308693,-10.5033655,-4.033502,-2.5816755,-4.133241,-2.031703,-2.300835,9,A major,major,0.3258983786841924,-0.3900895528803766,-0.1335711721568684,0.1064554572947661,0.0396059548047748,0.0127627171422315,0.2825055122375488,0.3155781328678131
0.29467416,712.5778883901371,837.7806938735645,1297.0487999631337,0.0419430464653728,-341.4973,197.12148,1.8950075,-9.163517,17.017523,-0.5276991,-6.4230165,-3.2474084,-3.827462,-3.1854758,-5.8427296,-8.163151,-9.058641,13,C#/Db minor,minor,-0.0020404623834056,0.2944697892944526,0.1425892071601283,-0.0569970221185197,0.04725462900598,0.0442479748532657,0.440517783164978,0.2858155965805053
0.34101415,853.1772551224144,1212.1348513126911,1569.2054063274072,0.036280490607917,-294.8182,176.31877,-0.37471974,27.022722,22.62864,6.594238,0.6182337,0.46476212,-1.0740905,-0.39687756,-1.2505854,-2.770087,-3.6617231,7,G major,major,0.1574863702118333,-0.4151554438456858,0.4402768242431453,-0.1912740793757092,-0.1553036988083229,-0.0756781577600033,0.2226605713367462,0.3058636486530304
0.30806282,1958.6358189009352,2194.0737345359216,4066.548477564103,0.0937456527666488,-82.53724,109.70777,-4.707247,29.46918,-3.323512,2.865985,-5.0628343,2.3007965,-1.1677228,-3.6274674,-0.029691257,8.490124,-0.23689198,14,D minor,minor,0.1072134497246278,0.0672975419738529,-0.0543045424696269,0.0347867305412153,0.0233034198112278,-0.0092909958787753,0.4188850820064544,0.2671595215797424
0.3860536,1759.575513521355,2060.985233884615,3263.903903833628,0.0880630363909942,-91.78494,127.43244,-21.527185,14.855507,15.1212225,-11.709797,-4.6640477,-9.148152,-7.743134,-4.695051,0.08784771,0.5475028,-8.150222,19,G minor,minor,0.0731261377550168,0.1149320382535219,0.103250715749281,-0.1017766679388955,0.0199600679671928,-0.0112273083784,0.4252109825611114,0.2860910892486572
0.3299693,895.2415938558032,1039.1534813779738,1647.6357217680602,0.0515956843792847,-156.10324,203.3222,-30.857143,16.476324,6.347035,-2.1840415,5.273795,-10.926274,-3.0179234,-1.6339123,-2.2527764,-2.131132,-6.1406794,4,E major,major,-0.0653401912328356,-0.2180002015184094,0.1731529179147634,0.0458677938067895,-0.0591976111981641,-0.0105136330325948,0.4100516736507416,0.2731087803840637
0.3380831,1092.38847245454,854.2416034690194,2027.259986460264,0.0673885661119753,-198.40007,224.19833,-90.83189,-13.046565,18.627512,-48.4193,-16.549105,-2.5170565,-36.645355,-13.209817,-6.068696,-28.701971,-12.291461,4,E major,major,0.142460830518184,-0.2148467760432784,-0.0247572476092725,0.0976521705165712,0.0100748804398562,-0.0009795237341662,0.4343332052230835,0.2751742005348205
0.37731242,2063.9607870426985,2082.106719565338,4056.559277853852,0.1090687260818702,-68.67215,101.963394,-27.817116,32.909523,6.7421412,11.486197,-5.4772577,8.558365,-2.2021575,4.69386,-1.7764906,1.4090387,2.4113913,0,C major,major,0.1110470888713951,0.0514968136178117,-0.0295060293034702,0.0684906343100185,0.009504983289454,0.0251093122713828,0.4916140139102936,0.2444503158330917
0.37317607,2090.8638130286504,2212.6106040205377,4405.1305597478695,0.1045637771546133,-149.2723,101.92055,-9.644323,31.680231,5.8937354,14.017874,-4.045894,1.8781354,0.33668414,6.7166424,0.4728118,3.657157,1.2908022,13,C#/Db minor,minor,-0.0177580411028625,-0.137150808992762,-0.0786543826026947,0.0183546666415648,0.0238496822662326,0.0001036461971063,0.4381934404373169,0.2571818232536316
0.3391624,2054.10985111072,2088.9981804260265,3974.291830504967,0.1184440812490145,-104.57273,100.985504,-22.798836,22.859468,10.766468,20.08456,-5.536068,1.8779624,1.3068757,8.789831,-0.6341123,3.934449,5.055504,2,D major,major,0.1639376117748546,-0.0201667920794657,-0.0487105219444206,-0.0558748317168146,-0.0047560095842165,0.0031717421675919,0.4307319521903991,0.253880888223648
0.43721575,2683.473103339519,2695.132454728288,5900.064604518419,0.1238176604920136,24.356855,82.239685,-0.49232316,20.660984,-3.2156973,6.1699133,0.14436883,7.712718,0.19175664,4.9541736,-1.3462979,5.7875013,0.60776865,22,A#/Bb minor,minor,-0.1007873879056525,0.1189877502547773,-0.0300741683581054,0.0291981794106095,-0.0115813672527942,0.0437041649356235,0.5690912008285522,0.2371568828821182
0.38660908,2670.2143345281183,2634.125261775624,5768.147330960724,0.1285981721353191,18.282345,80.35102,-5.9341626,17.745398,-3.6248186,7.433832,-5.3954067,3.6909657,-4.86808,6.1469736,0.694915,3.9189208,-1.5272899,17,F minor,minor,-0.0365543805509802,0.0650788135661065,0.0228974658618839,0.0053368400152812,-0.0061748585746957,-0.0004884349636235,0.635028600692749,0.1981390118598938
0.40065405,2503.4113308857395,2285.291509631644,4779.2715823016,0.1310861681982467,-237.66331,81.18252,-17.711306,23.938427,7.7166004,5.1685576,-6.9832053,4.9083486,-2.007522,-3.5102577,-7.0296016,2.7536948,-8.250777,14,D minor,minor,0.0189961756336744,0.0095610868077809,0.012742269286123,-0.0388847035801209,-0.0061335409591637,-0.0167237113868971,0.6361255049705505,0.265691339969635
0.34032696,1498.4471441960272,2114.0711212697,2957.59900681516,0.0476071462494572,-118.48857,129.25098,12.498893,16.852015,12.316918,8.218484,6.033111,0.3790588,-2.852124,-4.3547845,-11.824894,-4.90694,-7.121602,2,D major,major,0.0769575884129524,-0.0269461343846351,-0.0692344424258589,-0.0408297722299646,0.0141385678379636,0.0505107716089088,0.5119120478630066,0.2534739077091217
0.33773184,2111.1117829458635,2605.004002409548,4567.775194013566,0.0740032449743047,-141.7082,97.13986,27.628546,17.890623,16.942541,3.3791952,0.4021858,1.2239379,-3.8488789,0.9710257,-6.1433268,-4.532569,-10.464445,14,D minor,minor,0.1716798789324879,0.0072892617406249,-0.0916291064545581,0.0871955932393846,0.0016841401781876,0.0146246293962638,0.326607346534729,0.297569215297699
0.35256082,1764.1597405556847,2110.154699679438,4063.836995161116,0.0728900843425605,-164.43808,111.326546,-5.3229375,34.45556,-8.542182,11.24492,-12.573113,-6.976587,-9.325321,7.774275,-7.90115,-10.446975,-4.205278,1,C#/Db major,major,0.0844201988118772,0.0884501980095158,0.0839196509433461,0.1009099685682973,0.0103300296811733,-0.0254560221719902,0.433589369058609,0.2677493393421173
0.30530018,1233.5779470586913,1881.907933416642,2513.861030910326,0.039739066013868,-249.29425,124.28066,11.6639805,31.759783,22.377455,12.358204,11.312192,3.3858356,2.4040217,-3.6282287,-4.4321876,-1.9783856,-7.0741205,16,E minor,minor,0.1083497380320685,-0.0368729956214178,-0.022134744746398,0.0192631411667952,-0.0514322393936355,-0.0020118745635354,0.4325228035449981,0.2962017357349396
0.35578507,1794.031862663521,2197.408372441472,3759.1662603807954,0.0733849890548882,-88.032326,121.93025,-0.1815614,22.474829,7.20018,1.1575977,2.319091,-3.523003,-8.527875,1.0071663,-4.347863,1.0949079,-3.8994389,4,E major,major,0.081124893290401,-0.1869748773157789,0.0347040319830841,0.1960460573569728,-0.0669295780448233,-0.0322424865703071,0.3437970876693725,0.2824362516403198
0.3668248,1822.2047163890409,2308.660452493214,3940.416450038197,0.0639641806016245,-141.96219,104.65915,21.741423,28.473364,8.025364,13.948219,-1.1395637,0.36110356,-5.5468974,-1.479834,-6.118946,-4.980684,-7.2784863,4,E major,major,-0.093860707603975,-0.0259842840022144,0.1213558144493853,0.0495769379534234,-0.0025037321912456,0.0606328441831477,0.4291976690292358,0.2787883877754211
0.34957284,1772.0198615904417,2073.358866305298,3971.623914987395,0.0853919243550288,-171.0023,105.57825,-8.045002,24.358559,-11.591439,6.0434775,-13.378331,-15.2268305,-8.831202,8.258011,-7.926981,-8.430089,2.2871575,7,G major,major,0.1139919048932511,-0.0180335775741908,0.0721210205284125,0.0161297667188743,-0.0172204010883366,-0.0202358485973018,0.4433328509330749,0.2795785665512085
0.21917921,1279.770668696642,2039.771608306718,2605.4122125902177,0.0346077598729815,-290.2562,95.65263,24.537338,33.940647,23.221344,16.596329,2.8383188,-1.6490908,-4.833218,-0.37998506,-6.503349,-8.444729,-12.042062,20,G#/Ab minor,minor,-0.3418046073739916,-0.054332984590664,0.257414274916447,0.1113215033421093,-0.0388627741088398,0.0357764214728552,0.259250283241272,0.2915131449699402
0.30396703,1197.9263668810345,1601.2980803752969,2320.0996497636293,0.0457725740040639,-191.6772,147.77321,13.398211,14.757321,2.1086366,-2.6832795,-6.5873647,-6.7847915,-11.809185,-3.9574666,-3.4408379,-0.61231804,-10.933563,7,G major,major,0.1886986573744144,0.0911465534610954,0.2044250143120305,-0.1248417102490502,0.0519543471287099,-0.0414070601732026,0.3215601146221161,0.2830390334129333
0.29898927,1730.2462889621736,2106.3699794247304,3566.87993358698,0.0772700846918327,-164.67569,104.51234,2.4197083,32.062664,-0.39968443,7.3718505,-7.324356,-9.658164,-5.274648,-0.47716165,-17.017225,-10.085309,-6.38745,1,C#/Db major,major,-0.0624878916010953,-0.0173227578251808,-0.0654837180096778,0.0276583662713179,0.0189794575951651,-0.018541141482115,0.3897737264633178,0.2644504904747009
